Res DU,Res BE,Res FR,Res GB,
21903.63198,-6979.465402,37933.19,32760.29124,
20189.43549,-9153.883722,12978.91,29567.12018,
14244.26463,-13627.43369,-28306.37,17452.15638,
21323.55947,-15919.44146,-29559.67,18514.99733,
19327.63838,-19103.48173,-35570.88,16782.55638,
-5601.064762,-19075.91823,-36767.89,16655.01704,
-7782.802034,-19558.56651,-39028.55,33181.02559,
4650.9716,-17775.14313,-33553.69,20499.7532,
23578.95507,-13350.86252,-14748.21,28769.34394,
85046.14682,-1583.405926,35209.01,54757.46168,
72444.34158,2243.002096,27488.16,46888.13316,
64478.487,4222.968331,25814.06,36600.77601,
57314.69821,4288.192292,7751.71,18729.48354,
57000.17273,788.3988076,-3844.79,2462.684904,
50070.32647,1254.671599,-13303.38,-8205.163326,
62241.26545,4610.064024,-4851.08,-11661.12514,
72745.87772,5215.219747,4965.05,-11577.80446,
93721.99327,9190.493768,17158.48,-5832.653592,
118997.6896,14642.40555,27922.87,4947.363044,
147406.0161,20725.17446,52122.17,17097.1844,
187045.7273,28611.28741,90017.18,34893.35293,
192363.736,30605.48266,106882.03,40118.79464,
183893.0167,29941.31597,107231.15,36568.52327,
160092.4999,27702.96606,97627.93,27778.3226,
123679.0557,26080.62889,92343.94,19029.10483,
82589.84856,24851.94998,87418.60,14739.30749,
36863.38906,21496.02789,72417.07,4795.070019,
5011.405447,20804.10695,68405.65,4936.12951,
-11212.72358,19391.04304,65552.67,5716.129477,
-14244.13465,17938.59326,67237.08,5394.234352,
-23273.87966,15516.24069,66543.62,5667.719714,
-37840.98795,13458.53515,63857.13,2068.498961,
-47121.63685,13601.24339,66944.83,-646.3294623,
-12228.50327,18881.8103,101121.39,13890.28416,
-34608.84206,15520.67992,86809.11,1596.146952,
-51777.69769,11083.58709,84681.92,-869.4220575,
-67455.47289,3726.512281,78593.44,-8353.093658,
-87339.31195,-1985.612306,66262.83,-16773.24179,
-99379.34232,-4327.923692,58671.92,-22921.12802,
-105039.4321,-4308.00676,51659.93,-25969.73914,
-97213.73264,-5053.981503,52235.86,-24841.67285,
-88500.6589,-1821.23284,54979.89,-21530.11356,
-57650.23551,4084.036052,65494.53,-12127.82764,
-24427.78247,9719.280191,87699.27,-4076.337024,
20513.85603,15736.09353,128824.22,12266.34342,
9951.403411,10960.89232,124751.35,11472.77229,
19715.84256,12410.27172,124943.16,13582.63646,
34025.72523,17350.30726,124100.23,16102.26716,
37603.07957,18401.12946,120649.13,15124.0231,
36604.70172,17199.6455,113086.57,16758.98801,
15217.15886,13017.60115,88843.43,8040.543253,
24510.75074,11130.7349,83690.31,5784.390421,
24094.52,10975.89678,76917.39,6414.257343,
14779.94605,10711.83042,72550.75,6368.439934,
12822.90005,12575.0374,68926.87,8459.020064,
18037.89035,15163.21679,71277.64,15750.72302,
14151.27339,15185.24461,74475.52,19055.67355,
45834.92008,17450.29917,100355.33,30790.11563,
-4747.416421,11665.26509,64916.94,2450.304879,
-43434.51475,9471.898939,49917.90,-14224.28817,
-72257.04884,5198.112012,38951.23,-33434.88384,
-93336.08107,2266.310485,23963.38,-47811.54256,
-105691.4549,-735.1416123,10888.77,-57339.13139,
-114618.7445,-1329.7336,729.55,-62653.39229,
-104443.984,6.223925379,-3237.92,-61716.45994,
-78190.55074,4685.305774,-2388.13,-54254.03244,
-40347.08943,10382.77844,14412.03,-42375.10858,
5876.181947,17183.97297,46525.14,-23247.65905,
83337.3598,29126.3951,115858.77,18587.78965,
71699.80824,26408.29952,98463.62,19747.98788,
78993.73862,25496.37843,90716.63,25480.85468,
79087.28809,23022.84999,70693.41,29348.00827,
79681.66623,21463.40516,57665.86,36844.13805,
79331.87254,20747.15193,41942.94,35818.01442,
62907.33288,15831.79681,13378.32,22301.25495,
73376.45607,15022.04685,14293.75,23345.79981,
79466.84966,13865.67803,13206.26,21000.869,
91309.39139,14550.82541,12810.73,22689.35237,
110871.3616,16176.39714,23193.93,28988.46876,
134406.9005,20108.70213,40894.00,35422.79656,
147051.5059,22131.06351,47767.97,43135.18221,
196691.0319,30447.90563,87569.40,63797.30007,
171577.2231,28079.98212,68644.08,56507.56223,
144181.54,23478.30411,64799.08,44152.23671,
100953.8342,14286.12118,56095.40,19614.38489,
63223.88172,6357.609829,39718.35,1341.298385,
31545.51026,471.0437899,18303.44,-17293.38106,
25191.3083,704.1754304,2322.92,-25948.35822,
32934.8214,269.515227,199.21,-32043.07552,
48700.35064,369.5179827,3419.81,-25901.0458,
67559.62964,6135.353776,14358.82,-15453.37631,
91733.72209,8388.349596,34854.08,-130.7600932,
137447.0083,20586.76209,109865.71,43698.88459,
65829.40704,24905.20842,86451.38,39329.3753,
61938.29724,22334.91761,70883.07,33704.42138,
43720.84354,12359.79351,53548.15,28146.81463,
24445.46007,8358.651151,43026.28,21789.34025,
8873.450672,6973.780051,29140.56,13503.67903,
-26776.04839,1937.855832,-5250.99,-1665.381489,
-40524.06866,-4553.044534,-5672.82,-3042.151468,
-46704.43135,-6904.571581,-15687.17,-5668.472977,
-55594.39214,-6171.209742,-19349.27,-3923.726037,
-45580.04851,-10347.89487,-9848.42,-3025.768274,
-35155.61439,-10581.14442,-4188.23,-115.1972906,
-21167.34073,-11621.06209,4947.44,8231.012037,
66729.70912,-48.70400196,43567.61,29035.66544,
55359.35706,-1325.875099,31912.03,21165.65195,
34405.36214,-3083.016746,29739.21,13641.76067,
-812.9971432,-4216.581671,3598.77,-2581.989649,
-19979.32329,-1718.332197,-20467.43,-10030.50713,
-21666.64577,-6242.90037,-48403.61,-17985.51612,
1606.610035,-6090.976258,-44260.87,-14772.17007,
26124.86287,-1428.968654,-29724.21,-13599.02822,
41961.84678,-1758.722457,-21563.20,-11063.90456,
48714.58321,-5524.250787,-776.85,-1681.32262,
62651.41925,-138.1292499,36629.41,17030.99272,
117155.7465,16048.92028,110084.75,50678.19898,
80182.21685,11630.86865,79939.69,50671.38351,
73910.5133,3374.545131,58719.81,56645.22018,
65497.69167,-2754.468647,43715.80,53020.77517,
46666.21681,-6410.812885,31799.46,47020.18182,
27649.90052,-10680.31645,28992.60,41103.11493,
-12665.36681,-13361.70605,9735.65,22295.48602,
-18779.58603,-2983.664067,14410.51,13443.29674,
-27332.76626,-4353.612659,18810.69,531.1693288,
-32918.48775,-10221.47697,10244.17,-7372.718578,
-26523.94501,-5196.45149,7847.12,-12043.88619,
-24100.372,-1631.70279,14607.75,-6209.840205,
934.2576839,2002.549281,25507.88,-3160.048906,
45500.75091,7926.372754,66332.33,17178.23234,
20237.08297,2091.84219,45028.08,9682.28105,
1298.771671,-4468.673106,39422.14,7250.678869,
-22642.02357,-10748.24472,16456.45,-3895.155154,
-41483.00624,-13090.38903,-8239.06,-11271.72471,
-43695.9445,-16188.13022,-28392.33,-15290.89635,
-43450.10231,-16649.5381,-50720.00,-17796.05451,
-28128.2117,-16566.51447,-58592.59,-19170.90645,
-4728.772965,-6750.981001,-48805.05,-16112.26636,
32495.43996,-10069.55103,-24553.12,-10693.20992,
76085.36857,-6487.868537,20364.88,1760.649279,
131900.5584,3730.73766,100882.02,31162.86864,
83998.49693,-2256.723744,81432.71,18970.67819,
56259.53733,-4130.843938,67357.57,12338.51009,
35472.83885,-6322.851693,47989.57,3603.621027,
26910.50504,-8759.446355,36893.95,-1250.030511,
15617.56171,-10275.78847,28847.11,-310.8784656,
-22053.1771,-16828.87425,886.04,-9371.434252,
-26392.0364,-17395.9418,-5405.84,-9234.280192,
-33908.72652,-18180.89891,-12203.32,-9097.334636,
-34416.11458,-15760.61098,-12961.04,-8980.239221,
-25804.72922,-13203.47545,-4616.45,-5798.349245,
-26114.59824,-10124.74371,1993.90,-839.177857,
-18887.81391,-9456.345563,6771.06,4479.99383,
43793.3093,-2665.159473,50154.00,30602.05261,
15175.7982,-5530.872575,30051.91,25533.32699,
-10267.77638,-2156.052361,22511.42,30320.09566,
-40812.09152,-7565.426547,6467.23,28138.51683,
-63059.85399,-8594.352751,-14654.72,20109.25961,
-70815.27684,-10319.06945,-32059.69,3027.064195,
-69505.52198,-13100.99257,-42320.92,-13237.79739,
-56374.92876,-11375.10414,-46891.67,-12286.63707,
-28771.84338,-10081.00291,-39920.18,-9308.583634,
4432.823904,-8702.637513,-14790.06,-4626.96579,
34385.46884,-4723.977588,25614.27,-3448.818438,
85902.98163,8200.214122,103502.97,23824.19823,
35483.7,2168.030507,76448.02,13456.02383,
24269.81307,-466.0785014,66846.44,11211.07959,
9660.037187,-1667.067151,49289.93,6401.190653,
-3187.511668,-3093.721053,37671.30,312.4255551,
-12076.21975,-4886.57154,28192.61,452.8239638,
-32524.9384,-5142.040873,7834.58,2509.622051,
-35157.09868,-5004.977975,-1600.90,936.4404117,
-42325.19638,-1981.959667,-16359.97,3880.979616,
-49358.12655,1487.172904,-24832.67,3786.251973,
-50512.29166,5636.834477,-31561.30,26221.72824,
-40578.2775,5668.185119,-36187.08,13349.91674,
-14775.41667,8004.091171,-32646.58,27423.04123,
67576.02548,18971.25043,14871.25,62565.21571,
49000.50257,13075.4609,-8840.41,62287.62779,
27160.51392,7332.768864,-21207.78,71155.77695,
-4440.481424,540.7299084,-46373.00,69902.88669,
-26657.3886,-872.3239975,-73287.28,64291.29231,
-33674.92305,-6658.29068,-89355.88,57878.09503,
-39549.72875,-8045.544044,-86478.05,47262.09446,
-35830.04931,-3195.263207,-62370.95,43350.32877,
-37859.71325,1581.933139,-32279.44,40390.79521,
-15825.53753,7191.717401,-1040.35,39539.55464,
26362.40277,13991.93867,30775.97,43505.6698,
118950.9087,29287.48558,95421.32,69430.82771,
80762.14656,28920.23728,61212.31,53980.47896,
62023.38721,27990.78949,53308.75,50297.30198,
72721.03555,25634.88331,41056.66,47846.95995,
85130.98048,22911.86357,29476.63,42255.96906,
87612.76317,19720.60257,17364.79,36804.99496,
63971.7921,14149.92013,-12698.08,23118.94832,
67824.98652,13088.44619,-20084.72,17175.84889,
76696.70683,11667.2677,-20507.95,15388.84523,
87390.54203,13170.57074,-16803.35,21561.44821,
87080.33466,11250.74348,-14491.41,19004.40528,
84504.93785,7486.464467,-2803.35,15439.03852,
92774.26037,4565.48968,17299.55,23122.09095,
141076.315,12405.94865,68022.05,44907.41838,
97081.26644,12098.608,47820.17,35022.54046,
71641.02561,10565.93115,49259.64,36780.36309,
53607.0443,9402.25658,53500.83,37092.1488,
34366.93008,4979.463087,46212.27,34070.2767,
21932.60135,650.9585479,37263.27,27590.64621,
18975.53547,-2786.541715,25440.72,23801.66665,
34627.90057,720.660149,29013.67,24727.65217,
57021.41707,6728.970493,39859.79,26590.71509,
90765.69762,12767.29582,59153.81,30685.76849,
120735.7936,20217.59258,83462.49,40302.96758,
172029.2047,31344.14372,134896.48,66636.54717,
126802.0577,26035.17692,106130.01,51561.27566,
127852.4577,25646.73712,98178.65,52076.88647,
133847.5815,25053.36023,93603.37,53929.00375,
136352.4554,24100.92663,88775.63,49931.29928,
134545.5615,22440.90533,78832.92,46743.18275,
109178.8902,17918.38683,59772.55,35815.10612,
107732.1284,17652.96758,64092.07,37406.00647,
98876.41312,16755.66595,64418.75,33802.57021,
98422.66952,16247.02898,67370.09,30725.49437,
100727.0389,17408.69595,67447.31,28127.22088,
107232.3749,17353.54461,72668.10,28981.85221,
112608.59,19262.62651,80336.41,27282.70286,
155065.721,25852.79475,115439.75,43901.27306,
118150.3014,19089.30619,86577.12,31566.347,
88185.04558,14129.40332,74974.25,24349.54475,
68300.10837,9960.639884,65265.73,16641.20766,
52246.93108,6235.376084,52214.96,10652.87555,
43781.7561,5833.025715,42702.44,1304.83636,
42822.35652,5759.79057,41001.07,-2305.597236,
56258.79275,6950.616044,50594.80,2057.219756,
74753.72559,9717.168574,59810.75,2023.344758,
99629.66269,15267.79729,77630.59,4762.690596,
128037.2826,21129.6795,99877.68,12421.272,
183177.2465,31444.50016,156415.20,41367.2449,
138299.4721,26027.31836,129004.51,27429.02011,
122552.1003,25712.97867,126000.78,28083.00913,
105758.9503,24504.06891,121780.93,24890.15276,
105644.0694,19376.27073,118518.54,23877.28557,
102890.5996,18283.09811,111593.39,19642.28923,
86321.91901,17653.27427,95154.75,15072.4861,
84989.08455,15651.45593,95973.75,19716.49945,
73634.33769,14397.77678,91230.11,23858.09742,
73121.68804,15753.0909,87613.01,21391.01878,
83278.4367,15667.88072,84741.39,18442.9845,
88312.51874,16592.68303,86360.58,16496.50797,
98407.80692,18230.49162,93679.52,24099.11957,
157178.1395,28269.62224,142697.88,53638.52661,
139767.5742,26818.29517,134857.25,53972.96762,
124809.3776,24558.06839,135430.98,58655.72785,
96757.25397,17535.41499,118018.15,63378.39897,
68365.09732,13990.45165,95410.98,62033.74711,
55392.37309,12654.32933,80298.12,46853.59639,
56749.34551,13417.61387,78923.59,36548.95304,
64232.5679,14071.64647,80514.42,36189.92757,
88914.39182,16427.25123,86965.38,40634.43089,
129780.3717,20589.96847,98891.18,47880.3023,
165825.934,25548.24925,119808.32,55795.17277,
234517.0217,36971.04472,176801.74,88119.27981,
200215.8911,30996.64584,134580.78,73221.91653,
194434.0165,29538.08762,113053.41,69767.83207,
185647.9283,27416.77804,94796.71,63431.70207,
174419.5668,26051.75083,81140.47,60254.39408,
158403.4006,24494.61546,71719.89,57074.18509,
112332.6531,19510.62209,43686.48,40946.67691,
100762.7352,18136.79341,37596.31,35690.75656,
78421.53338,15652.64797,29795.10,33645.74779,
50408.3749,11439.61139,20920.32,29935.53175,
45608.41455,8369.939241,14565.94,28531.15585,
55637.32749,4332.33875,11447.75,30012.16488,
64568.72154,4821.613133,18334.57,36666.62273,
140101.7739,13971.094,73279.04,66952.83552,
119779.3605,14274.90642,54019.08,59175.29254,
111467.0426,15256.70303,66137.86,56249.60849,
73161.24941,11717.28547,59908.71,44121.83693,
45458.82028,7591.322542,38675.18,29023.00813,
36345.92103,2355.674252,23460.85,16862.01804,
41991.62743,3202.277544,13236.27,11093.46132,
55760.49225,7994.870354,4138.07,12124.54432,
76597.52527,10394.28738,-3603.25,18760.39131,
95541.05749,12257.19966,-113.96,29784.12029,
123625.0921,17556.4745,19784.83,46431.77541,
197317.3741,28468.65957,91930.11,89107.7307,
168541.9256,22528.23022,63494.97,80333.72199,
172971.7345,20129.02341,61301.35,81980.30042,
170001.5303,17942.19774,58801.05,79876.23687,
158408.1939,17637.62137,54007.72,73464.44283,
149847.6791,16190.95485,50600.11,67260.64437,
120506.0986,11941.64778,29729.14,48417.82613,
117218.6078,11616.55412,32070.36,43824.14395,
115230.5391,12386.58601,31692.11,38946.48757,
116268.4282,12537.25032,31214.96,36733.38448,
115681.3961,13810.41305,34133.01,35143.79475,
123969.7181,15249.46425,43514.56,37586.63072,
139503.7503,15721.11581,57968.09,44054.10252,
203489.7138,24551.12184,114251.01,70091.85125,
179292.522,21699.43851,99479.76,57806.96565,
162905.0764,20513.00933,96742.37,51186.92549,
136676.4023,16628.51537,84300.75,51275.23893,
110142.9869,14297.59112,63311.89,21756.68231,
93869.26313,10888.906,40958.09,7721.552625,
94517.06469,10965.30824,34636.29,3207.491939,
100504.3871,12018.61582,32874.23,5562.211299,
121441.2546,17359.95779,43334.86,14787.67358,
151983.6111,21760.46003,60913.62,26873.1497,
178899.3678,24753.49299,86481.85,43771.99386,
244272.376,35064.16341,147975.45,86492.06699,
206379.6982,30346.67884,107162.80,76919.32906,
196703.0665,29729.84957,87874.94,74810.14735,
175452.9748,27034.51515,69392.92,69389.40953,
150905.0988,24520.67291,62674.30,63154.67076,
125509.7645,23292.2624,56132.03,57713.23684,
86569.74921,19841.94285,40224.12,47470.00934,
65658.12364,19312.26106,36328.97,45272.20325,
52478.80268,18210.19962,34470.08,41510.36108,
48893.81076,17994.36743,32125.18,37285.10295,
40898.16535,17611.49659,32180.32,35327.34337,
50952.62236,17628.62752,32403.75,35848.26744,
69051.50252,18198.9382,37545.88,36291.38539,
121543.5739,26268.68051,85939.30,57322.67261,
113401.3257,25622.20892,86098.09,56594.68222,
110549.5388,24730.9128,84664.32,51832.88728,
81553.0937,19872.75949,73202.02,35076.17518,
54255.81118,15256.10387,59347.69,38365.0861,
39134.03391,11659.20587,36608.48,9730.709796,
50602.57384,11463.14512,29664.58,-55.30227392,
62297.44854,12010.55494,30905.74,-1667.878426,
80744.18537,14504.20657,35285.68,4013.302452,
114094.9265,19626.41537,52041.33,16021.53253,
143210.0787,24839.39675,84021.20,33575.84784,
207412.0945,37067.58721,154580.62,74260.7668,
171700.8341,31380.86854,116762.82,64250.75668,
168531.3416,29966.40788,99829.20,60282.21556,
167243.0895,28504.90633,83553.57,54853.47577,
152402.8808,26546.92032,75889.40,48762.88194,
129137.9564,24272.57047,66699.01,42205.09573,
109113.1695,20581.114,52535.93,31413.70099,
104481.1485,19614.14134,54438.76,29969.95377,
94269.60755,18297.91229,51574.45,24531.93477,
89717.4413,16387.38054,53144.75,22613.55466,
82325.28375,14913.80184,53767.94,19750.7788,
74438.98652,15350.20788,55069.64,16019.14746,
75703.86456,17796.03152,64744.24,19416.45722,
143926.1111,27762.86481,119445.19,46273.8691,
122095.7693,25152.62281,101385.11,35725.04959,
97511.45069,23181.73065,95437.86,32251.84034,
50381.26028,17539.04918,76764.64,16722.46023,
5648.851938,12744.15711,54238.56,-115.0740328,
-29102.68962,10487.81049,33204.04,-12110.15535,
-39859.7505,8985.657369,22187.11,-16249.75492,
-37512.45741,8837.87825,17714.88,-15962.54551,
-28945.12309,11782.76283,21740.05,-10513.76358,
-6943.007892,15648.50558,38426.18,3444.937937,
28500.6537,22167.72326,70509.58,18411.99873,
92498.6279,34448.37356,139903.83,56192.19759,
73766.25419,29617.20011,96565.75,38699.1924,
74198.7009,28251.84956,77668.43,30138.69031,
77605.3943,26727.66261,64663.12,21728.0414,
75493.69498,25721.96006,61096.44,11801.70518,
68781.62711,22034.61763,54032.30,997.0424405,
33842.07416,11304.47772,36296.99,-15917.85087,
-493.5047165,3851.833883,31702.32,-23687.01519,
-28081.18011,-6980.184499,23790.26,-25766.13652,
-32047.81933,-10605.00267,18764.05,-27514.66506,
-31266.94023,-10973.64534,8425.94,-25898.4096,
-28202.23277,-10230.5707,-4415.69,-28383.95476,
-44498.36997,-14155.83419,-15048.72,-25372.50195,
-13806.32931,-9717.827991,10306.91,-1231.135645,
-40670.31779,-8977.843732,-6163.55,-3227.274033,
-53963.54738,-6029.566966,-19110.23,-7166.066423,
-82431.0174,-4810.509285,-39625.88,-13636.15429,
-97066.89138,-5655.925499,-69871.18,-24795.50088,
-93850.92213,-6525.676004,-101760.69,-32539.17501,
-83859.94626,-3476.984028,-115899.33,-36869.18118,
-60527.41031,-2671.256244,-109984.12,-31941.97632,
-55548.39664,360.9958428,-109283.78,-21129.2443,
-10001.91614,6911.535198,-97416.73,-3524.989692,
13791.26853,13051.93512,-56620.33,14758.96067,
71820.7958,24901.77154,21095.58,45151.52107,
26202.27993,21153.4737,-2654.68,25300.06128,
2572.921089,21551.79345,-2065.44,18181.53107,
-20952.8553,21153.46824,694.52,8764.212654,
-12423.74476,21526.1865,1180.53,2922.338658,
-7689.062204,19026.15562,7793.28,-639.8486649,
-19940.1854,11726.26695,1527.81,-14347.89267,
-23366.23233,4219.364116,12550.90,-16995.31978,
-31837.11603,-3321.439057,17288.32,-23040.45516,
-38987.06589,-12071.15893,24543.11,-26500.84682,
-47354.37901,-16738.13872,23038.90,-30502.70829,
-53458.7302,-18193.5497,27632.73,-32262.07022,
-60752.12017,-20802.63605,28731.63,-34618.51447,
-31000.76071,-16977.79577,53738.44,-21895.08134,
-58616.58698,-19321.57691,31058.59,-27655.30988,
-75547.30417,-21643.60229,13483.86,-34734.30738,
-77419.41662,-20290.11434,-5457.31,-37801.36172,
-79820.7495,-21736.91526,-21985.78,-47108.9195,
-78208.914,-23696.355,-47419.43,-55593.13808,
-76106.37605,-28850.94315,-62307.63,-60708.28423,
-75012.58231,-27183.42894,-63582.41,-57574.80621,
-71397.59988,-22225.98718,-62766.51,-50435.11605,
-72804.10328,-11514.00212,-48443.83,-41342.12521,
-63630.27429,-5381.128341,-12455.48,-26729.68737,
-2147.440946,7007.980286,68836.08,4829.207978,
-32370.6415,225.2774485,43320.62,-8635.31673,
-28050.77711,-2901.308156,37439.11,-6484.309078,
-32085.39052,-5712.720448,34710.26,-9957.20092,
-30240.04274,-3181.476457,42695.91,-8357.855362,
-35556.42226,-5690.200841,51334.23,-8467.907896,
-67367.82801,-10308.66746,33865.80,-23942.58757,
-69366.98509,-9948.641592,38694.88,-22360.53975,
-76093.04618,-9544.380915,34981.08,-23608.35799,
-80770.45173,-8158.863671,32524.76,-23921.46,
-78639.71407,-6756.539022,30447.42,-20785.76089,
-73135.59137,-4367.25797,34238.18,-17389.31273,
-65450.46348,-2944.85135,43195.72,-11388.0093,
-9281.773289,4328.252329,87468.71,16866.94441,
-23557.94598,-1568.809955,73571.57,11767.00752,
-17676.27781,1415.831218,76096.11,18399.61868,
-40315.32355,3406.8624,53247.66,9665.609021,
-53895.26559,5896.858995,33123.13,-4103.137187,
-59709.46294,8525.282709,18852.72,-11822.20113,
-55591.90993,11629.89123,8698.20,-13594.5158,
-45346.50827,17518.84088,9848.58,-10847.72093,
-34947.57492,21041.40309,16543.92,17178.86948,
-13756.97247,23954.4165,38083.40,12562.6239,
1696.087059,24443.59166,68766.87,27086.7985,
34624.75272,30862.99197,124697.28,53091.53309,
16914.22094,28852.75805,120636.83,46621.38015,
14707.09048,28294.95219,119983.72,40969.8062,
12538.30726,27193.31653,117351.12,33712.70894,
4187.791125,24108.14193,106950.63,26701.18283,
-30768.97461,17183.73105,97257.22,14996.48016,
-49773.42152,10211.72441,77482.12,3405.12184,
-64945.57387,10341.80865,73026.61,5497.115542,
-77268.18719,11981.03387,65833.74,4525.897221,
-67808.98888,12664.09574,64592.00,4053.296312,
-62759.6473,12746.50632,63404.60,3520.101868,
-68338.39304,12120.4139,61151.66,3453.261795,
-32430.02554,13390.88771,71124.32,13750.14604,
31049.54955,23663.15271,120285.05,59589.55128,
17550.25083,23037.68117,106983.78,36564.7051,
13395.87171,23036.42337,112143.71,38603.7516,
-2788.835709,20952.51897,89190.88,43789.23229,
-10075.77905,19059.83206,64948.73,33661.92277,
-19659.7136,18842.59368,49148.81,15514.90878,
-23572.91201,20542.04906,43843.45,12677.9546,
-18292.69666,21792.18175,46284.39,17218.23887,
-7223.264993,22842.66553,53845.21,26531.69498,
3912.406571,24236.20195,70446.52,33916.74542,
12929.61778,26240.89722,102011.51,42985.47634,
39193.17108,32354.77032,153761.50,58996.47342,
25720.25737,30437.07103,148599.68,53422.52205,
33438.26057,30045.83319,145837.11,50190.74661,
34206.02911,29311.28666,142547.01,43575.40427,
45231.67349,28332.756,133326.74,31989.74567,
51606.78574,25008.84612,120825.36,20503.16833,
28497.48939,19250.84265,98970.33,5329.998102,
31064.4754,16815.91641,93527.81,-956.6106802,
32464.74277,14322.20343,86872.34,-6494.353897,
18584.12987,10289.7787,79120.91,-10400.76171,
-2023.744343,7808.876593,77519.35,-15457.13169,
-16323.39323,3261.281098,73928.19,-17163.23566,
-16602.80424,-2180.541814,74088.18,-11914.53972,
46877.07658,9438.772881,123878.44,14200.43579,
19604.97909,8392.106121,105031.36,6320.72303,
28043.68431,5538.135302,117063.69,14141.09768,
3989.155847,5139.487789,105817.46,5333.306896,
-15919.24287,-1094.084894,88018.07,-10681.58683,
-36419.39565,-3019.017004,68862.60,-19100.26276,
-32415.50434,1371.386837,51076.94,-30262.77598,
-11954.83089,-591.6581317,45556.70,-33910.14759,
-15593.64326,3026.867264,45407.88,-29029.17304,
8831.391666,5867.01356,61539.51,12482.83377,
41110.88747,8824.244583,80288.11,-8922.573516,
93094.37859,8708.813662,136400.06,26046.73779,
55901.75896,2005.930835,107843.17,12127.0456,
39304.35066,-810.8912297,102971.62,12302.46467,
19304.6543,-4770.168754,96348.10,8380.070546,
28778.60458,-5594.416439,91078.35,2716.992913,
-3072.035365,-6117.129428,78270.26,-2479.754658,
-46128.11591,-10352.06444,59643.02,-14847.63533,
-58777.26354,-9631.905596,54961.39,-19408.17063,
-67074.94553,-10966.13566,52604.05,-22500.30805,
-67051.09017,-10709.70888,49783.09,-25857.57075,
-71030.03114,-10759.19383,43429.30,-28392.17894,
-50650.40073,-6946.915003,42482.77,-26769.18161,
-39733.89554,-8808.058159,46106.15,-23885.66017,
14854.50995,-5716.054846,89190.41,-3717.878074,
51064.89236,-4672.337602,88070.25,-4514.416805,
51086.0337,-2776.327733,103288.00,2055.799635,
51767.61218,-2938.862157,103397.63,-7164.140476,
42771.01676,-4144.33151,86895.38,-22668.31121,
30016.42076,-3384.650721,72367.05,-27567.7961,
49916.06887,-2961.553639,66811.67,-22154.82026,
60382.19068,866.676016,64842.32,-21481.45457,
81307.02382,9610.399987,71027.05,-11936.9258,
89062.13986,16882.95229,75265.56,-5490.426278,
93409.89407,23531.42511,88802.00,5793.892856,
142566.996,33920.72314,145224.06,33139.55285,
98345.32863,26596.49445,113989.74,20532.67689,
83140.6947,26566.76467,104118.25,19754.61568,
75653.75083,23892.97515,95222.28,15135.2134,
52695.4461,21298.79047,88196.41,19851.42341,
51914.65783,20109.08632,70540.33,20476.564,
20557.36365,5511.800667,31734.06,3913.474692,
19401.67199,-5082.559828,16273.23,29737.64416,
29458.8192,-8513.728038,4931.07,51763.09796,
25464.31259,-9134.121264,1534.96,50005.35274,
29180.74978,-15097.38784,-9131.71,-2821.497637,
24310.97556,-16196.61938,-21296.99,24699.08502,
36642.951,-15463.14304,-29062.70,-3958.116403,
87227.47818,-7688.14221,1343.85,23071.81876,
65113.65892,-12136.84914,-29705.01,15528.7747,
80047.98114,-11283.41847,-27271.06,21018.62932,
66535.34519,-16543.24811,-51130.31,15306.29407,
35006.83959,-19397.15494,-88876.85,4887.775068,
28709.9572,-21675.1871,-108952.66,-1549.815335,
21469.09133,-25884.59551,-115238.58,-4059.670613,
17205.23124,-21586.1808,-116148.18,-570.0542189,
22100.96362,-17712.75374,-119185.00,8137.285913,
14536.58231,-15649.37692,-117283.00,10518.52694,
18403.8938,-9993.109959,-99520.10,25698.08161,
69809.94981,3699.25248,-40245.08,69287.65892,
24186.8395,-1635.213289,-69640.39,56381.94433,
25601.32912,-4804.100538,-71198.29,49449.20965,
2848.281509,-7215.348166,-76525.98,42509.7596,
-12080.40607,-8662.656347,-76181.89,36792.63662,
-15748.40522,-11361.36572,-61154.10,29541.71536,
-38442.79782,-13205.42643,-61003.41,17147.24249,
-44097.84036,-12320.45673,-46510.57,15058.45771,
-49360.23012,-12380.76739,-52801.77,31715.66852,
-52299.10445,-10612.60138,-45112.80,10556.21919,
-56763.73379,-9160.411766,-33991.83,7337.160883,
-73175.31007,-8119.967425,-42069.35,10335.63521,
-78570.03402,-8622.525967,-33980.26,14556.07688,
-31413.47131,-4309.57364,20696.50,35097.68512,
-59623.80439,-9206.105301,2320.24,22425.33463,
-51691.6299,-6349.787237,706.92,20679.46249,
-45617.19694,-5381.39534,830.83,7569.602935,
-47576.27977,-5368.368883,5449.65,-6803.668629,
-44137.18565,-1702.412632,210.11,-13109.61651,
-37714.32831,360.0685494,-6021.25,-22140.81953,
-34268.42886,404.2757298,-20929.60,-20167.46628,
-32820.44911,-1653.715998,-33963.83,-13678.2784,
-28111.11467,-6646.803077,-32383.95,-5673.027903,
-27516.65181,-4400.54898,-23888.55,13373.44626,
14145.12635,1979.315719,30373.53,50272.18925,
-27543.92198,-5820.259603,1251.48,33925.0146,
-30274.82435,-6345.099309,-16287.55,29662.58163,
-26495.81675,-8948.425905,-27261.64,26264.93208,
-27136.97039,-11590.90401,-18756.51,21556.58463,
-33271.14653,-14647.68574,3686.26,18603.524,
-57769.68085,-14600.20862,7106.29,9356.40052,
